id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
164,29,02/01/2018,Je travaille chez Groupe Adéquat à temps plein depuis plus de 3 ans,comme toutes sociétés recrutement très peu davantages supérieurs attentifs bien salariés,travailler société où simplicité humain coeur structure bienveillance interne bienveillant candidats intérimaires salaires fixes énormes variable important accessible direction nest quà deux niveau dessus chaque employé pouvez communiquer dg sans problème,44
165,13,05/01/2018,J'ai travaillé chez Multimedia France Productions à,nest payé si mfp nest payé propres clients sacré inconvénient sacrément illégal essaie faire signer contrats a posteriori modifiant termes convenus commande,aucun vu quon nest payé,45
166,13,13/12/2019,Je travaille chez Modis à temps plein,missions inintéressantes correspondent tout attentes aspect humain inexistant aucune transparence aspect rentable fois plus important l’aspect humain managers alignent mensonges a eviter a tout prix personnes débutent marché travail virent très rapidement si n’avez mission management communication informations consultants inexistant,rien vient esprit,46
167,21,26/11/2019,Je travaille chez Modis à temps plein depuis plus d'un an,dintéressement reconnaissance ni dévolution possible,remboursement titre transport primes noel e,46
168,13,19/11/2019,J'ai travaillé chez Modis à temps plein moins d'un an,vendeurs viandes qualité travail,a d’avantages inconvénients,46
169,17,17/11/2019,Je travaille chez Modis à temps plein depuis plus de 10 ans,salaire bas rapport marché,depuis ans jai toujours bonnes missions,46
170,17,31/10/2019,J'ai travaillé chez Modis à temps plein plus d'un an,direction sintéresse plus chiffres quaux collaborateurs relations commercecollaborateurs sen ressentent quotidien,certains managers tout portés humain,46
171,15,11/10/2019,Je travaille chez Modis à temps plein depuis moins d'un an,salaire entrée faible moyenne,bonne entreprise bon manager recommande,46
172,17,02/10/2019,Je travaille chez Modis à temps plein depuis plus de 10 ans,revalorisation salaire valorisation compétences,frais déplacement bien débuter mieux pire qu’une autre ssi,46
173,13,24/09/2019,Je travaille chez Modis à temps plein depuis plus d'un an,aucune possibilité dévolution missions tout intéressantes aspect rentable fois plus important aspect humain augmentation salaire plus basse taux inflation aucune prime peu importe performance collaborateur,aucun moment apart remboursement pass navigo,46
174,15,21/09/2019,Je travaille chez Modis à temps plein depuis plus d'un an,trop aléatoire fonction responsable,ambiance travail agréable bon équilibre vie professionnelles personnelle,46
175,13,26/08/2019,Je travaille chez Modis à temps plein depuis plus de 3 ans,manque suivi découte managers sauf moment entretiens annuels rupture conventionnelle visite médicale formations plusieurs demandes suivent conventions collectives,ticket restaurant autonomie mission différents clients inintéressantes,46
176,15,02/08/2019,Je travaille chez Modis à temps plein depuis plus d'un an,suivi employés débutants,évolution environnement travail soutien manager,46
177,29,18/07/2019,Je travaille chez Modis à temps plein depuis moins d'un an,expérience trop jeune déceler défauts,intégration suivi parfait concret,46
178,17,14/07/2019,Je travaille chez Modis à temps plein,manque vision longterme assurer bon fonctionnement solide tout long divers périodes,respect vie privée professionnelle,46
179,29,11/07/2019,Je travaille chez Modis à temps plein depuis plus d'un an,manque dune prime participation dune prime d’intéressement général,très bonne communication bon suivi salaire correct nombreux after work,46
180,17,03/07/2019,Je travaille chez Modis à temps plein depuis moins d'un an,salaire dérisoire primes intéressement,ticket restaurant pass navigo remboursé forfait mobile remboursé,46
181,21,24/06/2019,Je travaille chez Modis à temps plein,formation augmentations quasi inexistantes prix astreintes super bas,salaire départ suivi commercial tickets restaurant,46
182,17,18/06/2019,J'ai travaillé chez Modis à temps plein plus d'un an,manque suivi découte managers,carte restaurant transports remboursés,46
183,17,23/05/2019,Je travaille chez Modis à temps plein,top presque vide,titre transport autres normalités,46
184,15,13/04/2019,Je travaille chez Modis à temps plein depuis moins d'un an,choix missions évidente,salaire écoute bonne ambiance,46
185,15,03/04/2019,Je travaille chez Modis à temps plein depuis moins d'un an,avantages développés,très bonne boite bonne ambiance,46
186,15,01/10/2009,Je travaille chez UK Ministry of Defence à,mauvaise gestion rh carrière décidée diplôme initial difficulté lancer nouveaux projets lenteur administrative fréquente vie quotidienne,possibilité travailler vastes projets dimportance stratégique domaine haute technologie nombreuses possibilités dévoluer projets variés grande autonomie chaque employé,47
187,15,21/11/2019,Je travaille chez Smile Group à temps plein,régie difficile den sortir manque dexpertise seins equipes,ticket resto proximité manager,48
188,15,11/11/2019,J'ai travaillé chez Smile Group à temps plein,salaire faible strategie direction,cadre travail ethique equilibre vie provie privee,48
189,15,05/11/2019,Je travaille chez Smile Group à temps plein depuis plus d'un an,utilisation formats propriétaire suite ms office documents partagés commerciaux,collègues passionnés missions intéressantes ambiance partage,48
190,21,09/10/2019,Je travaille chez Smile Group à temps plein depuis plus de 3 ans,salaire boîte très radine matériel locaux voitures frais professionnels qualité prestations vraiment mauvaise depuis quelques temps donc clients insatisfaits,bonne école débuter structures relativement petites donc autonomie offre importante intéressante digital iot,48
191,15,28/08/2019,Je travaille chez Smile Group à temps plein,sans commentaires voir ultérieurement,organisation bonne gestion projets,48
192,17,07/08/2019,Je travaille chez Smile Group à temps plein depuis plus d'un an,salaire trop bas suivie,locaux sympatiques prestataires aimables,48
193,21,13/07/2019,J'ai travaillé chez Smile Group à temps plein moins d'un an,recrutement juniors difficulté placer mission client donc contrat rompu durant periode dessai faut mois dancienneté plus période dessai bénéficier télétravail jours semaine prime vacances incluse rémunération fixe manque dencadrement manager nest très présent tout suivi fait,horaires flexibles très bonne ambiance entre collaborateurs baby foot console jeux sport carte restaurant formations,48
194,15,12/07/2019,J'ai travaillé chez Smile Group à temps plein plus d'un an,evolution salariale compliqué pauvreté offres régie,proximité management ambiance familiale,48
195,15,06/06/2019,Je travaille chez Smile Group à temps plein depuis plus d'un an,degré hiérarchique délai prise décision,bonne ambiance locaux agréables missions diversifiées,48
196,29,03/06/2019,Je travaille chez Smile Group à temps plein depuis plus d'un an,société grandit vite peut parfois représenter inconvénient,travailler auprès dexperts reconnus marché ouvert dynamique cest garantie dapprendre quotidien participer excellence open source ambiance également principaux avantages,48
197,17,30/05/2019,Je travaille chez Smile Group à temps plein depuis plus de 5 ans,locaux salaires travail silos manque visions projets,diversité missions collègues sympa bonne ambiance direction flic employés,48
198,17,02/05/2019,Je travaille chez Smile Group à temps plein,salaire peu davantages peu dévolution carrrière,bonne ambiance travail cadre idéal apprentissage,48
199,17,25/04/2019,Je travaille chez Smile Group à temps plein depuis plus d'un an,entreprise rend compte valeur humain nencourage rester gros turnover management hasardeux lorsquil présent aucun système récompense salaire faible davantage peu doutils ninvesti outils tire corde tous sujets dommage extrêmement dommageable développement entreprise,smile tout tient bonne ambiance soirées petitsdéj activités picsniques jeux apéros challenges bref jen passe fait vraiment bon vivre smile force entreprise repose collaborateurs encore esprit dentreprise familiale pme malgré croissance externe passage près collaborateurs,48
200,29,24/04/2019,J'ai travaillé chez Smile Group à temps plein,localisation smile asnieres,bonne communication clients,48
201,17,11/04/2019,Je travaille chez Smile Group à temps plein depuis moins d'un an,prime intéressant,bonne ambiance evenement rh,48
202,21,01/04/2019,Je travaille chez Smile Group à temps plein depuis plus d'un an,mauvaise rémunération rapport marché emploi toulousain beaucoup turnover doù jeunesse équipe aucune prime peu participationintéressement peu davantages difficultés coopter car grilles trop basses rapport marché actuel peu considération quant investissement employés réunions dagence soir peu rtt demande dexcellence technique sanscontrepartie financière,facilité travailler projets techniques test technique embauche poussé collègues jeunes sympatiques facilité faire embaucher client lors missions at,48
203,15,13/02/2019,Je travaille chez Smile Group à temps plein depuis plus d'un an,salaires bas,bonne ambaince travail équipes jeunes dynamique hierarichie accessible plupart équipes évènements top organisé ressources humaines,48
204,21,07/02/2019,J'ai travaillé chez Smile Group à temps plein,dencadrement trop jeunes non expérimenté,ambiance différents plateaux,48
205,17,01/02/2019,Je travaille chez Smile Group à temps plein,salaires bas souvent peu moyens réaliser missions,ambiance générale très sympathique smiliens adorables accueillants,48
206,17,25/01/2019,Je travaille chez Smile Group à temps plein depuis moins d'un an,faible évolution rémunération,stabilité très bonne ambiance,48
207,15,04/12/2019,Je travaille chez Cegedim à temps plein depuis plus de 5 ans,peu mode startup,taille entreprise intéressement participation,50
208,17,22/11/2019,J'ai travaillé chez Cegedim à temps plein,prime avantages mission très adéquate profil,agilité proximité équipes dev fonctio,50
