id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
131,13,"Jul 26, 2018",J'ai travaillé chez Expertime à temps plein moins d'un an,"Commençons par les locaux qui sont nul part à Viroflay , ou tout le monde fait entre 1h et 2h de transport , un open space ou on squatte les bureaux des uns et des autres à cause de manque de place, sans parler de l’état des bureaux ou des sièges qui n'ont pas changé depuis l'ouverture du site, des managers qui ne savent même pas ce qu'ils veulent, ils recrutement des stagiaires pour faire un boulot de salarié,  et...surtout ne vous surprenez pas si on vous met à la porte après 2 ou 3 mois parce qu’on a pas de projet.\ndurant l'entretien on vous fait rêver, on parle des entités internationales, à Seattle à Nantes..,des projets diverses avec des grands clients ect, une fois sur place on réalise qu'il y a vraiment rien de tout ça...bref je regrette le jour où j'ai pensé à rejoindre Expertime.","Hormis les gens sympas qui y travaillent,  je ne trouve pas d'autres avantages",85
132,15,"Jul 12, 2018",Je travaille chez Expertime à,"Il faut maîtriser l'anglais, ne pas être obsolète au niveau des connaissances IT",L'ambiance\nL'intégration\nManagement de  proximité\nSociété en pleine croissance,85
133,15,"Jul 10, 2018",Je travaille chez Expertime à,Situation géographique en banlieue bien desservie mais assez loin de Paris,"Très bonne ambiance, bonnes conditions de travail, convivialité, contexte international de travail",85
134,15,"Apr 10, 2018",Je travaille chez Expertime à temps plein depuis moins d'un an,Développer les synergies projets en interne,"Une vision collaborative, dynamique, innovante et créative \nUne grande marge d'initiatives  \nUne ambiance de travail humainement motivante",85
135,29,"Oct 16, 2017",Je travaille chez Expertime à temps partiel depuis plus de 8 ans,Projets de plus en plus internationaux: il faut maîtriser l'anglais courant,Société innovante dans le secteur digital\nEncourage la créativité et les forces de propositions de ses collaborateurs \nManagement de proximité,85
136,15,"Mar 22, 2017",J'ai travaillé chez Expertime à temps partiel plus d'un an,"Localisé à Viroflay, donc très loin pour ceux qui habitent en banlieue même si viroflay est très bien desservie par les transports.","Bonne ambiance générale, un babyfoot dans l'espace co working ! Une entreprise plutôt orientée techniques, beaucoup de dev. Située à Paris, Nantes et Lille.",85
137,15,"Jan 19, 2016",Je travaille chez Expertime à temps plein depuis plus de 3 ans,"EXPERTIME progresse relativement vite, cela implique parfois des adaptations importantes pour chacun d'entre nous et l'organisation mis en place",EXPERTIME est une entreprise dynamique qui donne une priorité à l'innovation technologique et la progression personnelle. Les projets sont nombreux et très variés. Une autonomie importante est laissée à chacun dans son organisation.,85
138,29,"Jan 19, 2016",Je travaille chez Expertime à temps plein,La distance entre le centre de Paris et Viroflay. Cela dit Viroflay est quand même facilement accessible grâce à ses 2 lignes de train (départ gare St Lazare & départ Gare Montparnasse) + RER C,"Expertime est une entreprise humaine, à l’écoute de ses collaborateurs. J’apprécie les actions mises en œuvre pour leur bien-être et leur épanouissement (espace co-working, panier de fruits, formations etc.) \n\nJe recommande vivement cette entreprise",85
139,29,"Nov 5, 2019",Je travaille chez Adsearch à temps plein depuis plus d'un an,"La Rémunération du à l'alternance,","Travail d'équipe, horaire appréciable, formateur",86
140,29,"Oct 15, 2019",J'ai travaillé chez Adsearch à temps plein plus de 3 ans,"Pas de RTT, salaires globalement bas","Cadre de travail, ambiance, états  d'esprits des collaborateurs et de la direction",86
141,29,"Mar 12, 2019",Je travaille chez Adsearch à temps plein,Je n'en vois pas pour l'instant,"Super ambiance interne, ainsi qu'une très belle culture d'entreprise. \nUne direction à l’écoute et de réelles perspectives d’évolutions",86
142,29,"Mar 12, 2019",Je travaille chez Adsearch à temps plein depuis plus de 3 ans,Je n'en vois pas pour l'instant,Excellente Ambiance/possibilités d'évolution/Système de rémunération attractif,86
143,29,"Mar 12, 2019",Je travaille chez Adsearch à temps plein depuis plus de 3 ans,"Adsearch grandit de manière exponentielle, il faut donc être vigilent sur l'organisation et les projets futurs, mais pour le moment, RAS !","Je travaille chez Adsearch depuis quelques années, je suis l’évolution de cette société et le constat est le même : de belles valeurs, une jolie culture d'entreprise, un environnement familial malgré les effectifs qui évolue de plus en plus ! Les projets sont nombreux, et adaptés à tout types de profils : Junior et confirmé. Pour résumer : une entreprise jeune, dynamique et ambitieuse.",86
144,29,"Mar 12, 2019",Je travaille chez Adsearch à temps plein depuis plus de 5 ans,Encore beaucoup de projets à mettre en place !,"Autonomie et liberté d'action. Respect de l'humain. Valeur : humilité, autonomie et responsabilité. Chez Adsearch, tu peux être toi même, et prendre du plaisir à travailler...et même évoluer !!",86
145,29,"Mar 12, 2019",Je travaille chez Adsearch à temps plein depuis plus de 3 ans,Je ne vois pas..,"Je travaille chez Adsearch depuis + de 3 ans, je m'éclate!\nSuper ambiance, missions intéressantes, Manager présent, qui m'accompagne réellement, avec un management très participatif, ce qui me plait beaucoup!\nAdsearch est une société qui a beaucoup d'ambition, ce qui donne une belle dynamique quotidienne!\nJ'ai travaillé dans plusieurs sociétés auparavant, je n'ai jamais été aussi épanouie!!",86
146,15,"Mar 12, 2019",Je travaille chez Adsearch à temps plein depuis moins d'un an,"Un fixe un peu faible, ça ne peut pas être parfait.","Management flexible, système de rémunération variable intéressant, événements team building récurrents.",86
147,29,"Mar 12, 2019",Je travaille chez Adsearch à  depuis moins d'un an,Je n'y trouve sincèrement aucun inconvénient !,"Bonne ambiance de travail, formation complète et enrichissante, management encourageant et présent au quotidien",86
148,29,"Mar 12, 2019",Je travaille chez Adsearch à temps plein,"Je cherche, je cherche mais je ne trouve pas.",Une société pleine de valeurs où il fait bon vivre !,86
149,13,"Mar 9, 2019",J'ai travaillé chez Adsearch à temps plein plus d'un an,De la vrai poudre aux yeux. Un turnover incroyable des équipes. On vous force la main pour répondre au questionnaire du great place to work ! On vous pousse pour que vous mettiez la meilleure note. Des managers inexistants qui ne sont pas à l’écoute ! Veut prôner des valeurs humaines mais inexistantes ! Aucune parole n’est tenue de la part de la direction ! Je vous livre cette avis pour pas que vous tombiez dans le...piège. Les autres commentaires sont écrit pas des personnes en poste ou des membres de la direction et du marketing.  Le suivi candidat n’est pas fait ! On fixe des objectifs irréalistes au nouveau consultant qui n’ont jamais eu d’expérience dans le recrutement. Il faut vous remette en question !! Vous êtes encore loin des leaders de ce marché !,Si vous trouvez les avantages je suis preneur !,86
150,13,"Feb 12, 2019",J'ai travaillé chez Adsearch à temps plein plus d'un an,"Un turnover record, les juniors ca ne coûte pas cher mais encore faudrait-il prendre le temps de les former. \nQualité de service: les managers n'aiment pas les dossier de candidatures trop complets, bah oui, ca prend du temps... \nDénigrent les cabinets anglo-saxons pour faire la même chose",En cours de réflexion ...,86
151,29,"Oct 11, 2018",Je travaille chez Adsearch à temps plein,a ce stade rien à signaler,"une très belle culture d'entreprise\nles valeurs familiales se ressentent réellement, autonomie, responsabilités, simplicité, authenticité...et de l'ambition.\nUn beau projet d'entreprise, du développement sans renier les valeurs",86
152,29,"Jul 30, 2018",Je travaille chez Adsearch à,Cette entreprise est certainement plus adaptée à des personnes expérimentées dans le métier (hormis certaines divisions de recrutement dans lesquelles des juniors peuvent s’adapter).,Entreprise en plein développement en France et à l’international. Il y a beaucoup de perspectives d’évolution et la direction nous laisse beaucoup d’autonomie. Environnement propice à l’épanouissement professionnel.,86
153,29,"Jul 11, 2018",Je travaille chez Adsearch à temps plein depuis moins d'un an,"des procédures à mettre en place , permettant de passer de la startup à une société d'envergure supérieure !!","l'ambiance, la confiance et le dépassement de soi",86
154,29,"May 14, 2018",Je travaille chez Adsearch à temps plein,Aucuns inconvénients probants. La marque se développe rapidement alors parfois l'organisation est un peu fouillis mais voilà tout.,"La bonne humeur, l'entraide et la jeunesse d'esprit de tous les adsearchers.",86
155,15,"Nov 6, 2019",J'ai travaillé chez Groupe Adéquat à temps plein,"Aucun, aucun, aucun, aucun, aucun","Ponctualité, sérieux, à l'écoute, souplesse., Régularité",87
156,17,"Oct 17, 2019",J'ai travaillé chez Groupe Adéquat à temps plein,"Pas de 13ème mois, ni de RTT, salaires assez bas.","Bienveillance, autonomie pour les commerciaux.",87
157,29,"Sep 16, 2019",J'ai travaillé chez Groupe Adéquat à temps partiel,Pas de ce\nCar franchise,Bonne n e ambiance\nRtt une demi journée pour chaque salarié,87
158,21,"Jul 18, 2019",J'ai travaillé chez Groupe Adéquat à temps plein,Pas de rtt pas de CE anormal pour une société de cette taille,Mutuelle et carte Tickets restaurants,87
159,15,"May 25, 2019",Je travaille chez Groupe Adéquat à temps plein,Salaire fixe pas très élevé mais les autres avantages compenses,Commissions atteignable\n150 euros de carte resto par mois\nMutuelle intéréssante\nPrime intéressement,87
160,15,"Jan 5, 2019",Je travaille chez Groupe Adéquat à temps plein,"pas d'avantages sociaux hormis les tickets restaurants,","bonne ambiance, tickets restaurants, mutuelle bonne et réactive",87
161,17,"Dec 18, 2018",J'ai travaillé chez Groupe Adéquat à temps plein plus de 5 ans,"Manque de moyens informatiques, retard dématérialisation","Autonomie, flexibilité, culture d'entreprise, évolution de carrière",87
162,17,"Nov 7, 2018",Je travaille chez Groupe Adéquat à,"Les horaires, mission trop courte 4/5h",Les missions proposés sont fréquentes,87
163,17,"Oct 3, 2018",J'ai travaillé chez Groupe Adéquat à temps plein,Trop de travail pour une petite équipe.,Les tâches sont très variées.,87
164,29,"Jan 2, 2018",Je travaille chez Groupe Adéquat à temps plein depuis plus de 3 ans,"Comme toutes sociétés de recrutement, très peu d'avantages. Mais des supérieurs attentifs aux bien être des salariés.",Travailler dans une société où la simplicité et l'humain sont au coeur de la structure.\nBienveillance en interne pour que être bienveillant avec nos candidats et intérimaires.\n\nLes salaires fixes ne sont pas énormes mais le variable est important et ACCESSIBLE !\n\nLa direction n'est qu'à un ou deux niveau au dessus de chaque employé ! Vous pouvez communiquer avec votre DG sans problème,87
165,13,"Jan 5, 2018",J'ai travaillé chez Multimedia France Productions à,On n'est pas payé si MFP n'est pas payé par ses propres clients. Sacré inconvénient et sacrément illégal ! Essaie de vous faire signer des contrats a posteriori modifiant les termes convenus à la commande.,Aucun vu qu'on  n'est pas payé.,88
166,13,"Dec 13, 2019",Je travaille chez Modis à temps plein,"-     Missions inintéressantes et qui ne correspondent pas du tout  à vos attentes\n-      Aspect Humain inexistant\n-      Aucune transparence  \n-\tAspect rentable 1000 fois plus important que l’aspect Humain\n-\tManagers qui alignent les mensonges\n-\tA EVITER A TOUT PRIX pour les personnes qui débutent sur le marché du travail \n-\tIls vous virent très rapidement si vous n’avez pas de mission \n-\tManagement,...communication et informations pour les consultants inexistant",Rien ne me vient à l'esprit,89
167,21,"Nov 26, 2019",Je travaille chez Modis à temps plein depuis plus d'un an,Pas d'intéressement\nPas de reconnaissance ni d'évolution possible,Remboursement titre de transport à 100% \nPrimes de Noel: 160e,89
168,13,"Nov 19, 2019",J'ai travaillé chez Modis à temps plein moins d'un an,"Vendeurs de viandes , pas de qualité de travail",Y a pas d’avantages que des inconvénients,89
169,17,"Nov 17, 2019",Je travaille chez Modis à temps plein depuis plus de 10 ans,Salaire bas par rapport au marché.,Depuis 13 ans j'ai toujours eu de bonnes missions.,89
170,17,"Oct 31, 2019",J'ai travaillé chez Modis à temps plein plus d'un an,La direction s'intéresse plus aux chiffres et qu'aux collaborateurs. Les relations commerce/collaborateurs s'en ressentent au quotidien.,Certains managers sont tout de même portés sur l'humain,89
171,15,"Oct 11, 2019",Je travaille chez Modis à temps plein depuis moins d'un an,salaire en entrée faible en moyenne,"Bonne entreprise, bon manager, je recommande",89
172,17,"Oct 2, 2019",Je travaille chez Modis à temps plein depuis plus de 10 ans,Pas de revalorisation de salaire \nPas de valorisation des compétences,Frais de déplacement \nBien pour débuter\nPas mieux pas pire qu’une autre ss2i,89
