id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
138,29,19/01/2016,Je travaille chez Expertime à temps plein,La distance entre le centre de Paris et Viroflay. Cela dit Viroflay est quand même facilement accessible grâce à ses 2 lignes de train (départ gare St Lazare & départ Gare Montparnasse) + RER C,Expertime est une entreprise humaine à l’écoute de ses collaborateurs. J’apprécie les actions mises en œuvre pour leur bien-être et leur épanouissement (espace co-working panier de fruits formations etc.) Je recommande vivement cette entreprise,85
139,29,05/11/2019,Je travaille chez Adsearch à temps plein depuis plus d'un an,La Rémunération du à l'alternance,Travail d'équipe horaire appréciable formateur,86
140,29,15/10/2019,J'ai travaillé chez Adsearch à temps plein plus de 3 ans,Pas de RTT salaires globalement bas,Cadre de travail ambiance états d'esprits des collaborateurs et de la direction,86
141,29,12/03/2019,Je travaille chez Adsearch à temps plein,Je n'en vois pas pour l'instant,Super ambiance interne ainsi qu'une très belle culture d'entreprise. Une direction à l’écoute et de réelles perspectives d’évolutions,86
142,29,12/03/2019,Je travaille chez Adsearch à temps plein depuis plus de 3 ans,Je n'en vois pas pour l'instant,Excellente Ambiance/possibilités d'évolution/Système de rémunération attractif,86
143,29,12/03/2019,Je travaille chez Adsearch à temps plein depuis plus de 3 ans,Adsearch grandit de manière exponentielle il faut donc être vigilent sur l'organisation et les projets futurs mais pour le moment RAS !,Je travaille chez Adsearch depuis quelques années je suis l’évolution de cette société et le constat est le même : de belles valeurs une jolie culture d'entreprise un environnement familial malgré les effectifs qui évolue de plus en plus ! Les projets sont nombreux et adaptés à tout types de profils : Junior et confirmé. Pour résumer : une entreprise jeune dynamique et ambitieuse.,86
144,29,12/03/2019,Je travaille chez Adsearch à temps plein depuis plus de 5 ans,Encore beaucoup de projets à mettre en place !,Autonomie et liberté d'action. Respect de l'humain. Valeur : humilité autonomie et responsabilité. Chez Adsearch tu peux être toi même et prendre du plaisir à travailler...et même évoluer !!,86
145,29,12/03/2019,Je travaille chez Adsearch à temps plein depuis plus de 3 ans,Je ne vois pas..,Je travaille chez Adsearch depuis + de 3 ans je m'éclate! Super ambiance missions intéressantes Manager présent qui m'accompagne réellement avec un management très participatif ce qui me plait beaucoup! Adsearch est une société qui a beaucoup d'ambition ce qui donne une belle dynamique quotidienne! J'ai travaillé dans plusieurs sociétés auparavant je n'ai jamais été aussi épanouie!!,86
146,15,12/03/2019,Je travaille chez Adsearch à temps plein depuis moins d'un an,Un fixe un peu faible ça ne peut pas être parfait.,Management flexible système de rémunération variable intéressant événements team building récurrents.,86
147,29,12/03/2019,Je travaille chez Adsearch à depuis moins d'un an,Je n'y trouve sincèrement aucun inconvénient !,Bonne ambiance de travail formation complète et enrichissante management encourageant et présent au quotidien,86
148,29,12/03/2019,Je travaille chez Adsearch à temps plein,Je cherche je cherche mais je ne trouve pas.,Une société pleine de valeurs où il fait bon vivre !,86
149,13,09/03/2019,J'ai travaillé chez Adsearch à temps plein plus d'un an,De la vrai poudre aux yeux. Un turnover incroyable des équipes. On vous force la main pour répondre au questionnaire du great place to work ! On vous pousse pour que vous mettiez la meilleure note. Des managers inexistants qui ne sont pas à l’écoute ! Veut prôner des valeurs humaines mais inexistantes ! Aucune parole n’est tenue de la part de la direction ! Je vous livre cette avis pour pas que vous tombiez dans le...piège. Les autres commentaires sont écrit pas des personnes en poste ou des membres de la direction et du marketing. Le suivi candidat n’est pas fait ! On fixe des objectifs irréalistes au nouveau consultant qui n’ont jamais eu d’expérience dans le recrutement. Il faut vous remette en question !! Vous êtes encore loin des leaders de ce marché !,Si vous trouvez les avantages je suis preneur !,86
150,13,12/02/2019,J'ai travaillé chez Adsearch à temps plein plus d'un an,Un turnover record les juniors ca ne coûte pas cher mais encore faudrait-il prendre le temps de les former. Qualité de service: les managers n'aiment pas les dossier de candidatures trop complets bah oui ca prend du temps... Dénigrent les cabinets anglo-saxons pour faire la même chose,En cours de réflexion ...,86
151,29,11/10/2018,Je travaille chez Adsearch à temps plein,a ce stade rien à signaler,une très belle culture d'entreprise les valeurs familiales se ressentent réellement autonomie responsabilités simplicité authenticité...et de l'ambition. Un beau projet d'entreprise du développement sans renier les valeurs,86
152,29,30/07/2018,Je travaille chez Adsearch à,Cette entreprise est certainement plus adaptée à des personnes expérimentées dans le métier (hormis certaines divisions de recrutement dans lesquelles des juniors peuvent s’adapter).,Entreprise en plein développement en France et à l’international. Il y a beaucoup de perspectives d’évolution et la direction nous laisse beaucoup d’autonomie. Environnement propice à l’épanouissement professionnel.,86
153,29,11/07/2018,Je travaille chez Adsearch à temps plein depuis moins d'un an,des procédures à mettre en place permettant de passer de la startup à une société d'envergure supérieure !!,l'ambiance la confiance et le dépassement de soi,86
154,29,14/05/2018,Je travaille chez Adsearch à temps plein,Aucuns inconvénients probants. La marque se développe rapidement alors parfois l'organisation est un peu fouillis mais voilà tout.,La bonne humeur l'entraide et la jeunesse d'esprit de tous les adsearchers.,86
155,15,06/11/2019,J'ai travaillé chez Groupe Adéquat à temps plein,Aucun aucun aucun aucun aucun,Ponctualité sérieux à l'écoute souplesse. Régularité,87
156,17,17/10/2019,J'ai travaillé chez Groupe Adéquat à temps plein,Pas de 13ème mois ni de RTT salaires assez bas.,Bienveillance autonomie pour les commerciaux.,87
157,29,16/09/2019,J'ai travaillé chez Groupe Adéquat à temps partiel,Pas de ce Car franchise,Bonne n e ambiance Rtt une demi journée pour chaque salarié,87
158,21,18/07/2019,J'ai travaillé chez Groupe Adéquat à temps plein,Pas de rtt pas de CE anormal pour une société de cette taille,Mutuelle et carte Tickets restaurants,87
159,15,25/05/2019,Je travaille chez Groupe Adéquat à temps plein,Salaire fixe pas très élevé mais les autres avantages compenses,Commissions atteignable 150 euros de carte resto par mois Mutuelle intéréssante Prime intéressement,87
160,15,05/01/2019,Je travaille chez Groupe Adéquat à temps plein,pas d'avantages sociaux hormis les tickets restaurants,bonne ambiance tickets restaurants mutuelle bonne et réactive,87
161,17,18/12/2018,J'ai travaillé chez Groupe Adéquat à temps plein plus de 5 ans,Manque de moyens informatiques retard dématérialisation,Autonomie flexibilité culture d'entreprise évolution de carrière,87
162,17,07/11/2018,Je travaille chez Groupe Adéquat à,Les horaires mission trop courte 4/5h,Les missions proposés sont fréquentes,87
163,17,03/10/2018,J'ai travaillé chez Groupe Adéquat à temps plein,Trop de travail pour une petite équipe.,Les tâches sont très variées.,87
164,29,02/01/2018,Je travaille chez Groupe Adéquat à temps plein depuis plus de 3 ans,Comme toutes sociétés de recrutement très peu d'avantages. Mais des supérieurs attentifs aux bien être des salariés.,Travailler dans une société où la simplicité et l'humain sont au coeur de la structure. Bienveillance en interne pour que être bienveillant avec nos candidats et intérimaires. Les salaires fixes ne sont pas énormes mais le variable est important et ACCESSIBLE ! La direction n'est qu'à un ou deux niveau au dessus de chaque employé ! Vous pouvez communiquer avec votre DG sans problème,87
165,13,05/01/2018,J'ai travaillé chez Multimedia France Productions à,On n'est pas payé si MFP n'est pas payé par ses propres clients. Sacré inconvénient et sacrément illégal ! Essaie de vous faire signer des contrats a posteriori modifiant les termes convenus à la commande.,Aucun vu qu'on n'est pas payé.,88
166,13,13/12/2019,Je travaille chez Modis à temps plein,Missions inintéressantes et qui ne correspondent pas du tout à vos attentes - Aspect Humain inexistant - Aucune transparence - Aspect rentable 1000 fois plus important que l’aspect Humain - Managers qui alignent les mensonges - A EVITER A TOUT PRIX pour les personnes qui débutent sur le marché du travail - Ils vous virent très rapidement si vous n’avez pas de mission - Management ...communication et informations pour les consultants inexistant,Rien ne me vient à l'esprit,89
167,21,26/11/2019,Je travaille chez Modis à temps plein depuis plus d'un an,Pas d'intéressement Pas de reconnaissance ni d'évolution possible,Remboursement titre de transport à 100% Primes de Noel: 160e,89
168,13,19/11/2019,J'ai travaillé chez Modis à temps plein moins d'un an,Vendeurs de viandes pas de qualité de travail,Y a pas d’avantages que des inconvénients,89
169,17,17/11/2019,Je travaille chez Modis à temps plein depuis plus de 10 ans,Salaire bas par rapport au marché.,Depuis 13 ans j'ai toujours eu de bonnes missions.,89
170,17,31/10/2019,J'ai travaillé chez Modis à temps plein plus d'un an,La direction s'intéresse plus aux chiffres et qu'aux collaborateurs. Les relations commerce/collaborateurs s'en ressentent au quotidien.,Certains managers sont tout de même portés sur l'humain,89
171,15,11/10/2019,Je travaille chez Modis à temps plein depuis moins d'un an,salaire en entrée faible en moyenne,Bonne entreprise bon manager je recommande,89
172,17,02/10/2019,Je travaille chez Modis à temps plein depuis plus de 10 ans,Pas de revalorisation de salaire Pas de valorisation des compétences,Frais de déplacement Bien pour débuter Pas mieux pas pire qu’une autre ss2i,89
173,13,24/09/2019,Je travaille chez Modis à temps plein depuis plus d'un an,Aucune possibilité d'évolution - Des missions pas du tout intéressantes - Aspect rentable qui est 10 fois plus important que l'aspect humain - Une augmentation de salaire qui est plus basse que le taux de l'inflation (1%) - Aucune prime peu importe la performance du collaborateur,Aucun pour le moment apart le remboursement du pass navigo,89
174,15,21/09/2019,Je travaille chez Modis à temps plein depuis plus d'un an,Trop aléatoire en fonction du responsable,Ambiance de travail agréable Bon équilibre vie professionnelles et personnelle,89
175,13,26/08/2019,Je travaille chez Modis à temps plein depuis plus de 3 ans,Manque de suivi et d'écoute par les managers sauf au moment des Entretiens annuels ou une rupture conventionnelle ??? Pas de visite médicale pas de formations (plusieurs demandes) ne suivent pas les conventions collectives.,Ticket restaurant Autonomie mission chez différents clients inintéressantes.,89
176,15,02/08/2019,Je travaille chez Modis à temps plein depuis plus d'un an,Suivi des employés débutants,Évolution environnement de travail soutien du manager,89
177,29,18/07/2019,Je travaille chez Modis à temps plein depuis moins d'un an,Expérience trop jeune pour déceler les défauts,Intégration et suivi parfait et concret,89
