OBJECT_ID;TYPE_FICHIER;colonne;valeur
118;GLASSDOOR_SOC;nom_entreprise;Phaidon International
118;GLASSDOOR_SOC;ville;Londres, Angleterre (Royaume-Uni)
118;GLASSDOOR_SOC;taille;De 501 à 1 000 employés
118;GLASSDOOR_SOC;secteur; Recrutement et sous-traitance
119;GLASSDOOR_SOC;nom_entreprise;D2SI
119;GLASSDOOR_SOC;ville;Paris
119;GLASSDOOR_SOC;taille;De 51 à 200 employés
119;GLASSDOOR_SOC;secteur; Conseils
120;GLASSDOOR_SOC;nom_entreprise;Adthink-Media
120;GLASSDOOR_SOC;ville;Tassin
120;GLASSDOOR_SOC;taille;De 51 à 200 employés
120;GLASSDOOR_SOC;secteur; Inconnu
121;GLASSDOOR_SOC;nom_entreprise;SKF
121;GLASSDOOR_SOC;ville;Gothenburg (Suède)
121;GLASSDOOR_SOC;taille;Plus de 10 000 employés
121;GLASSDOOR_SOC;secteur; Fabrication industrielle
122;GLASSDOOR_SOC;nom_entreprise;GFI
122;GLASSDOOR_SOC;ville;Moscou (Russie)
122;GLASSDOOR_SOC;taille;De 51 à 200 employés
122;GLASSDOOR_SOC;secteur; Jeux vidéo
123;GLASSDOOR_SOC;nom_entreprise;Gfi Informatique
123;GLASSDOOR_SOC;ville;Saint-Ouen, Île-de-France
123;GLASSDOOR_SOC;taille;Plus de 10 000 employés
123;GLASSDOOR_SOC;secteur; Services informatiques
124;GLASSDOOR_SOC;nom_entreprise;GFI Software
124;GLASSDOOR_SOC;ville;Austin, TX (États-Unis)
124;GLASSDOOR_SOC;taille;De 51 à 200 employés
124;GLASSDOOR_SOC;secteur; Matériel et logiciels informatiques
125;GLASSDOOR_SOC;nom_entreprise;GFI Group
125;GLASSDOOR_SOC;ville;New York, NY (États-Unis)
125;GLASSDOOR_SOC;taille;De 1 001 à 5 000 employés
125;GLASSDOOR_SOC;secteur; Services de courtage
126;GLASSDOOR_SOC;nom_entreprise;ACCEO Solutions
126;GLASSDOOR_SOC;ville;Montréal, QC (Canada)
126;GLASSDOOR_SOC;taille;De 501 à 1 000 employés
126;GLASSDOOR_SOC;secteur; Solutions logicielles et réseau d'entreprise
127;GLASSDOOR_SOC;nom_entreprise;GFI Group
127;GLASSDOOR_SOC;ville;New York, NY (États-Unis)
127;GLASSDOOR_SOC;taille;De 1 001 à 5 000 employés
127;GLASSDOOR_SOC;secteur; Services de courtage
128;GLASSDOOR_SOC;nom_entreprise;Gfi Informatique
128;GLASSDOOR_SOC;ville;Saint-Ouen, Île-de-France
128;GLASSDOOR_SOC;taille;Plus de 10 000 employés
128;GLASSDOOR_SOC;secteur; Services informatiques
129;GLASSDOOR_SOC;nom_entreprise;GFI
129;GLASSDOOR_SOC;ville;Moscou (Russie)
129;GLASSDOOR_SOC;taille;De 51 à 200 employés
129;GLASSDOOR_SOC;secteur; Jeux vidéo
130;GLASSDOOR_SOC;nom_entreprise;GFI Software
130;GLASSDOOR_SOC;ville;Austin, TX (États-Unis)
130;GLASSDOOR_SOC;taille;De 51 à 200 employés
130;GLASSDOOR_SOC;secteur; Matériel et logiciels informatiques
131;GLASSDOOR_SOC;nom_entreprise;ACCEO Solutions
131;GLASSDOOR_SOC;ville;Montréal, QC (Canada)
131;GLASSDOOR_SOC;taille;De 501 à 1 000 employés
131;GLASSDOOR_SOC;secteur; Solutions logicielles et réseau d'entreprise
132;GLASSDOOR_SOC;nom_entreprise;Accor
132;GLASSDOOR_SOC;ville;Paris
132;GLASSDOOR_SOC;taille;Plus de 10 000 employés
132;GLASSDOOR_SOC;secteur; Hôtels, motels et stations de tourisme
133;GLASSDOOR_SOC;nom_entreprise;ibis
133;GLASSDOOR_SOC;ville;Courcouronnes
133;GLASSDOOR_SOC;taille;Plus de 10 000 employés
133;GLASSDOOR_SOC;secteur; Filiale ou unité d'exploitation
134;GLASSDOOR_SOC;nom_entreprise;La Redoute
134;GLASSDOOR_SOC;ville;Roubaix
134;GLASSDOOR_SOC;taille;De 1 001 à 5 000 employés
134;GLASSDOOR_SOC;secteur; Autres magasins de détail
135;GLASSDOOR_SOC;nom_entreprise;LA REDOUTE
135;GLASSDOOR_SOC;ville;Roubaix
135;GLASSDOOR_SOC;taille;Inconnu
135;GLASSDOOR_SOC;secteur; Inconnu
136;GLASSDOOR_SOC;nom_entreprise;Veolia
136;GLASSDOOR_SOC;ville;Paris
136;GLASSDOOR_SOC;taille;Plus de 10 000 employés
136;GLASSDOOR_SOC;secteur; Services publics de distribution
137;GLASSDOOR_SOC;nom_entreprise;OTV
137;GLASSDOOR_SOC;ville;Saint-Maurice, Alsace
137;GLASSDOOR_SOC;taille;Plus de 10 000 employés
137;GLASSDOOR_SOC;secteur; Filiale ou unité d'exploitation
138;GLASSDOOR_SOC;nom_entreprise;Veolia Water Tech
138;GLASSDOOR_SOC;ville;Inconnu
138;GLASSDOOR_SOC;taille; Inconnu
138;GLASSDOOR_SOC;secteur; Ne sait pas / non applicable par an
139;GLASSDOOR_SOC;nom_entreprise;Groupe NICOLLIN - Groupe VEOLIA
139;GLASSDOOR_SOC;ville;Saint-Fons
139;GLASSDOOR_SOC;taille;Inconnu
139;GLASSDOOR_SOC;secteur; Inconnu
140;GLASSDOOR_SOC;nom_entreprise;Transdev
140;GLASSDOOR_SOC;ville;Lombard, IL (États-Unis)
140;GLASSDOOR_SOC;taille;Plus de 10 000 employés
140;GLASSDOOR_SOC;secteur; Gestion des transports
141;LINKEDIN_EMP;libelle_emploi;Ingénieur Expert(e) Talend (H/F) / Freelance
141;LINKEDIN_EMP;entreprise;Freelance-info.fr
141;LINKEDIN_EMP;ville;Lyon, FR
141;LINKEDIN_EMP;texte;Issu du monde bancaire, CELAD a été créé en 1990 à Toulouse. Nos 1350 collaborateurs(trices) interviennent aujourd’hui sur 2 pôles d’activités : les systèmes d’information et l’informatique industrielle et ceci chez plus de 250 clients (PME/PMI et grands comptes).Depuis 2006, l’entité CELAD Auvergne-Rhône-Alpes propose de nombreuses missions intéressantes et à forte valeur ajoutée sur l’ensemble de la région : Clermont-Ferrand, Montluçon, Lyon, Grenoble, St-Etienne, Valence, Dijon et Archamps.Nous sommes entièrement impliqué(e)s dans la gestion de nos collaborateurs(trices), ce qui est la base de notre développement ainsi que le reflet de la qualité de notre travail.Dotée d’un véritable processus de recrutement, l’agence CELAD Auvergne-Rhône-Alpes accompagne ses candidat(e)s avec beaucoup d’enthousiasme et de passion au quotidien.Donc si vous souhaitez faire partie de l’aventure Celadienne, rejoignez-nous !D’ailleurs, nous poursuivons notre développement et recrutons actuellement un(e) Ingénieur Expert(e) Talend pour intervenir chez un de nos clients.Contexte : Vous interviendrez sur divers sujets liés à la gestion des EDI du Domaine Décisionnel.Vos Principales Missions Quotidiennes La convergence sur une plate-forme technique unique de l’ensemble des flux EDI existants. La mise en uvre avec nos partenaires d’EDI disponibles et l’accompagnement de ce processus de bout en bout. Cet accompagnement intègre :la communication et l’explicitation de nos spécifications sur les formats de flux et sur les modalités techniques de communication sécurisée auprès des partenaires concernésla recette des flux produits par nos partenairesl’accompagnement de la mise en production et de l’intégration sous la plate-forme de surveillance et de communication. La participation potentielle à nos projets d’extension de l’offre de service EDI afin de couvrir de nouveaux besoins d’échange de données.Environnement Technique Expertise décisionnelle Expertise Talend Connaissance des métiers de l’Assurance serait un plus apprécié mais non indispensableFormation : Bac +5 et expérience de 5 ans minimum sur un poste similaire
141;LINKEDIN_EMP;niveau_hierarchique;Premier emploi
141;LINKEDIN_EMP;date_posted;2019-12-11T00:20:54.000Z
142;LINKEDIN_EMP;libelle_emploi;INGÉNIEUR COMMERCIAL
142;LINKEDIN_EMP;entreprise;Groupe PSIH
142;LINKEDIN_EMP;ville;Lyon, FR
142;LINKEDIN_EMP;texte;INGÉNIEUR COMMERCIAL H/FÉditeur décisionnel 100% santé, le Groupe PSIH propose une offre modulaire pour aider les décideurs hospitaliers à mieux comprendre leurs données et prendre de meilleures décisions pour leurs établissements de santé ou leur groupement hospitalier.Le Groupe PSIH C’est20 ans d’innovation et d’aventure humaineUn éditeur de référence dans le monde de l’hôpitalUne croissance continue qui traduit une forte ambition de développementDe réelles perspectives d’évolutions dans une entreprise à taille humaineUn cadre de travail agréableDes collègues épatants et passionnésMISSIONSRattaché(e) au Directeur commercial, vous travaillez en binôme avec un ou plusieurs commerciaux. Votre objectif est de développer le chiffre d’affaires de votre secteur. Vous êtes l’interlocuteur privilégié de décideurs de haut niveau (Direction Générale, DAF, DRH).Vous présentez les offres du groupe lors des rendez-vous clients ou prospects (présentiel ou à distance).Vous définissez les besoins clients et le périmètre de leurs projets décisionnels.Vous rédigez des offres commerciales et des réponses aux appels d’offre. Dans le cadre du suivi client, vous assurez la bonne transition des dossiers aux autres services .ACTIVITÉS PRINCIPALESElaborer une stratégie commerciale en phase avec celle de la Direction sur votre secteur géographique.Identifier les interlocuteurs décisionnaires sur votre portefeuille clientProspecter des établissements de santé ciblés à partir de notre outil CRMPrésenter notre offre, réaliser des propositions commerciales et négocier les contratsDéfinir les besoins, étudier les cahiers des charges et rédiger les spécifications techniques et fonctionnelles en lien avec les autres servicesAssurer une veille concurrentielle des solutions du marchéCommuniquer avec les autres services : Experts Métier, Succès clients (Direction des Services) et Intégration DécisionnelleParticiper aux évolutions techniques et fonctionnelles des logiciels en remontant les demandes et remarques des utilisateursPROFILDe formation supérieure (BAC +4/5 minimum, Ecole d’Ingénieurs ou de Commerce),Véritable ambassadeur du Groupe, votre démarche commerciale se distinguera par votre excellente culture économique et une éthique professionnelle exemplaire.Capacités d’écoute et de compréhension des problématiques organisationnelles ou fonctionnelles des clientsAisance et rigueur dans les échanges avec les décisionnaires (direction générale, direction des systèmes d’information, direction des ressources humaines, département d’information médicale, contrôle de gestion)Être force de proposition lors de l’élaboration des offresMaîtrise de techniques rédactionnelles et d’animation d’un groupeCapacité à travailler en équipe et de manière autonomeCuriosité et capacité à approfondir ses connaissances fonctionnelles et techniquesConnaissance du domaine de la santé et des logiciels utilisés par les centres hospitaliers et les cliniques appréciéeLES QUALITÉS POUR RÉUSSIRBon relationnel et service clientSens des affairesBonnes connaissances techniques Systèmes d’informationEsprit d’analyse, organisation et gestion de projetEsprit d’équipeRigueurRéactivitéÀ VOTRE ARRIVÉE, VOUS POURREZProfiter d’une période de montée en compétence pour vous permettre de comprendre notre métiers et notre entreprise et vous accompagner durant vos premiers pas.Intégrer une équipe dynamique et sympathique qui partage des valeurs communes : entre-aide, goût du travail en équipe, respect.Découvrir un cadre de travail agréable situé à 10 minute de la Gare de la Part Dieu.Échanger avec des équipes passionnées expertes dans leur domaine.La Connaissance du domaine de la santé et des logiciels utilisés par les Centres HospitaliersLe domaine du décisionnel et l’analyse d’activité hospitalièrePoste en CDI basé à Lyon 3.
142;LINKEDIN_EMP;niveau_hierarchique;Premier emploi
142;LINKEDIN_EMP;date_posted;2019-09-24T14:54:10.000Z
143;LINKEDIN_EMP;libelle_emploi;Ingénieur Expert(e) Talend F/H
143;LINKEDIN_EMP;entreprise;CELAD
143;LINKEDIN_EMP;ville;Lyon, FR
143;LINKEDIN_EMP;texte;Nous poursuivons notre développement et recrutons actuellement un(e) Ingénieur Expert(e) Talend pour intervenir chez un de nos clients. Contexte : Vous interviendrez sur divers sujets liés à la gestion des EDI du Domaine Décisionnel. Vos principales missions quotidiennes :La convergence sur une plate-forme technique unique de l’ensemble des flux EDI existants.La mise en œuvre avec nos parten-- Environnement technique :Expertise décisionnelleExpertise TalendConnaissance des métiers de l’Assurance serait un plus apprécié mais non indispensable Formation : Bac +5 et expérience de 5 ans minimum sur un poste similaire -- Issu du monde bancaire, CELAD a été créé en 1990 à Toulouse. Nos 1350 collaborateurs(trices) interviennent aujourd’hui sur 2 pôles d’activités : les systèmes d’information et l’informatique industrielle et ceci chez plus de 250 clients (PME/PMI et grands comptes). Depuis 2006, l’entité CELAD Auvergne-Rhône-Alpes propose de nombreuses missions intéressantes et à forte valeur ajoutée sur l’ensemble d
143;LINKEDIN_EMP;niveau_hierarchique;Premier emploi
143;LINKEDIN_EMP;date_posted;2019-12-05T19:00:18.000Z
144;LINKEDIN_EMP;libelle_emploi;Ingénieur Expert(e) Talend (H/F)
144;LINKEDIN_EMP;entreprise;CELAD
144;LINKEDIN_EMP;ville;Lyon, FR
144;LINKEDIN_EMP;texte;Description du poste Issu du monde bancaire, CELAD a été créé en 1990 à Toulouse. Nos 1350 collaborateurs(trices) interviennent aujourd’hui sur 2 pôles d’activités : les systèmes d’information et l’informatique industrielle et ceci chez plus de 250 clients (PME/PMI et grands comptes). Depuis 2006, l’entité CELAD Auvergne-Rhône-Alpes propose de nombreuses missions intéressantes et à forte valeur ajoutée sur l’ensemble de la région : Clermont-Ferrand, Montluçon, Lyon, Grenoble, St-Etienne, Valence, Dijon et Archamps. Nous sommes entièrement impliqué(e)s dans la gestion de nos collaborateurs(trices), ce qui est la base de notre développement ainsi que le reflet de la qualité de notre travail. Dotée d’un véritable processus de recrutement, l’agence CELAD Auvergne-Rhône-Alpes accompagne ses candidat(e)s avec beaucoup d’enthousiasme et de passion au quotidien. Donc si vous souhaitez faire partie de l’aventure Celadienne, rejoignez-nous ! D’ailleurs, nous poursuivons notre développement et recrutons actuellement un(e) Ingénieur Expert(e) Talend pour intervenir chez un de nos clients. Contexte : Vous interviendrez sur divers sujets liés à la gestion des EDI du Domaine Décisionnel. Vos principales missions quotidiennes : – La convergence sur une plate-forme technique unique de l’ensemble des flux EDI existants. – La mise en œuvre avec nos partenaires d’EDI disponibles et l’accompagnement de ce processus de bout en bout. Cet accompagnement intègre : la communication et l’explicitation de nos spécifications sur les formats de flux et sur les modalités techniques de communication sécurisée auprès des partenaires concernés la recette des flux produits par nos partenaires l’accompagnement de la mise en production et de l’intégration sous la plate-forme de surveillance et de communication. – La participation potentielle à nos projets d’extension de l’offre de service EDI afin de couvrir de nouveaux besoins d’échange de données. Environnement technique : – Expertise décisionnelle – Expertise Talend – Connaissance des métiers de l’Assurance serait un plus apprécié mais non indispensable Formation : Bac +5 et expérience de 5 ans minimum sur un poste similaire
144;LINKEDIN_EMP;niveau_hierarchique;Premier emploi
144;LINKEDIN_EMP;date_posted;2019-11-24T21:27:31.000Z
145;LINKEDIN_EMP;libelle_emploi;Consultant Big Data
145;LINKEDIN_EMP;entreprise;Sopra Steria
145;LINKEDIN_EMP;ville;Lyon, FR
145;LINKEDIN_EMP;texte;Vous recherchez un projet alliant innovation et technologies 3.0 ?Ça tombe bien, rejoignez le marché Energie, sur un projet défiant les 1000 volts !Le Data vous attire ? Vous souhaitez mettre en oeuvre votre savoir-faire Data dans un environnement innovant ? Alors rejoignez les équipes du centre d'excellence Data2Value de Sopra Steria Energie allient des experts techniques et des spécialistes Data des métiers de l'énergie, secteur où la donnée est au coeur de la transformation du marché et de la transition énergétique.Votre futur environnement de travail :Forts de nos grands projets d'innovation et de transformation numérique, les collaborateurs du centre D'excellence Data accompagnent nos clients grands comptes dans le secteur de l'énergie sur des approches Data variés (BI, Big Data, Valorisation de données).Afin d'accompagner nos clients dans leurs mises en place de lac de données et d'applications Data, nous recherchons des Consultants Big Data pour participer aux Team Agile.Vous intégrez une équipe et un centre d'Excellence Data2Value et intervenez chez nos clients grands comptes en apportant votre expertise et en intégrant les enjeux de nos clients.  Vos missions :- Intervention sur les prototypes et projets Big Data\;- Accompagnement du client dans des ateliers projets fonctionnels et techniques\;- Conception et mise en oeuvre des solutions d'alimentation et de manipulation de données\;- Développement des programmes de traitement de données sur des environnements Hadoop (Map Reduce, Spark).Ce que nous vous proposons :Nous vous permettons d'évoluer dans un environnement dynamique et convivial, sur de nombreux projets innovants et apportant des cas d'usages à forte valeur ajouté auprès des clients.Environnement technologique- Architecture Big Data : Hadoop (Hortonworks, Cloudera), Elastic search- Développement : Spark, HDFS, Hive (HQL), Java, Nifi, Sqoop- Langage : Java, Scala, Python, ScalaTitulaire d'un diplôme d'Ingénieur ou d'un Master en Informatique, vous disposez d'une expérience significative dans les nouvelles technologies ou dans le développement sur des environnements Big Data (Hadoop, Cloud Azure, AWS ).Vous maîtrisez un ou plusieurs langages, outils de programmation sur ces environnements.La connaissance d'outils de Datavisualisation est un plus.Curieux et force de proposition, vous êtes reconnu(e) pour votre écoute, votre rigueur technique, vos capacités rédactionnelles, d'analyse et de synthèse. Vos qualités relationnelles, votre adaptabilité et votre sens du service client sont également des atouts indispensables pour réussir vos missions.Vous souhaitez booster votre carrière dans un environnement challengeant ? Alors rejoignez les équipes du centre d'Excellence Data2Value Sopra Steria Energie & Utilities .Les ambitions sont fortes, la croissance rapide, venez exprimer vos talents et contribuer à des projets d'envergure !Toutes nos opportunités sont ouvertes aux personnes en situation de handicap.
145;LINKEDIN_EMP;niveau_hierarchique;Premier emploi
145;LINKEDIN_EMP;date_posted;2019-11-19T14:48:43.000Z
146;LINKEDIN_EMP;libelle_emploi;Data Analyst F/H
146;LINKEDIN_EMP;entreprise;INTITEK
146;LINKEDIN_EMP;ville;Lyon, FR
146;LINKEDIN_EMP;texte;Description Quoi de plus stimulant que de participer aux innovations du véhicule de demain, de l’avion sans pilote, de l’ingénierie optique ou de l’industrie spatiale ? Intitek for Industry développe des approches et des solutions exclusives dans les domaines du transport, de la défense, du biomédical ou de l’aéronautique. Poste Intégré(e) au sein d'une équipe de Data analystes de note client, nous recherchons un Data analyst pour une nouvelle étude. Dans le cadre de cette étude, il sera question d'analyser les données issues des outils du client de gestion de flotte afin de produire des profils de vitesse sur différents types de route. Pour cela vos missions seront d'effectuer : L'étude de Dataset de données de gestion de flotte ainsi que les variante de chaque véhicule Le reverse geocoding ou map matching afin d'ajouter des informations essentielles comme le type de route La visualisation et l'exploration des données Statistiques descriptives Dashboard L'étude des tendances et des facteurs y contribuant Profil recherché De formation informatique vous disposez de fortes compétences sur : Big Data Outils de reverse geocoding ( ex: ArcGIS, OSM ...)Environnement sous AZURE Databricks et Jupyter Python Anglais obligatoireN'hésitez plus et devenez un Happy Digital Member en nous envoyant votre candidature !
146;LINKEDIN_EMP;niveau_hierarchique;Premier emploi
146;LINKEDIN_EMP;date_posted;2019-11-09T21:18:07.000Z
147;LINKEDIN_EMP;libelle_emploi;OFFRE DE STAGE (H/F) : MACHINE LEARNING - DATA SCIENTIST
147;LINKEDIN_EMP;entreprise;Adthink
147;LINKEDIN_EMP;ville;Lyon, FR
147;LINKEDIN_EMP;texte;L’objectif principal est de mettre en place du machine learning pour aider à la fois à la monétisation et à l'acquisition de trafic. Durant ton stage nous utiliserons les modèles que tu auras développé afin de remplacer notre méthodologie actuelle. Tu travailleras aussi sur la BI : améliorer nos indicateurs clés de croissance. Formation souhaitée: Bac + ⅘ ecole d’ingénieur ou formation universitaire. Tu as déjà une expérience en machine learning (ou tu as vraiment très envie de devenir un/e crack dans ce domaine). Tu es très à l’aise avec les chiffres (proba, stat, modélisation, etc…). La connaissance de Python, PHP tenserflow , SQL, R est un plus Modalités Ce stage est à pourvoir à Tassin-la-Demi-Lune (Lyon Ouest) pour une durée de 6 mois. Gratification de stage à établir en fonction du profil. Tickets restaurant et prise en charge des tes frais de transport à hauteur de 50 %. Pour nous rejoindre, envoi ton CV et LM à l’adresse recrutement@adthink.com, à l’attention de Sophie Marois, chargée de missions Ressources Humaines. startup / start-up / start up / machinelearning / machine-learning / machine learning / data scientist / data science / developpeur / developer / stagiaire / KPI / data mining / Lyon
147;LINKEDIN_EMP;niveau_hierarchique;Non pertinent
147;LINKEDIN_EMP;date_posted;2019-10-15T20:30:35.000Z
148;LINKEDIN_EMP;libelle_emploi;Développeur Big Data (H/F)
148;LINKEDIN_EMP;entreprise;Groupe SII
148;LINKEDIN_EMP;ville;Lyon, FR
148;LINKEDIN_EMP;texte;Description Du PosteVous êtes un(e) Développeur Big data prêt(e) à travailler dans un environnement agile et motivant ?Ce poste est pour vous !Passionné(e) par les écosystèmes de données, vous aimez comprendre les enjeux et besoins de l’entreprise afin de proposer des solutions adaptées et fiables.Vous connaissez le langage de programmation Scala à travers une expérience professionnelle, un stage, un projet scolaire.Vous avez également travaillé sur des technos Big Data (Spark, Hadoop\; Kafka,…).ProfilVotre profil pour cette mission:Parmi vos tâches vous pourrez être amené(e) à : Analyser et formaliser les besoins de vos clients internesCollecter, consolider et modéliser de gros volumes de donnéesDévelopper et automatiser des flux d’alimentation du type DataLakeEtre garant de la scalabilité, sécurité, stabilité et disponibilité des donnéesAu-delà de ces compétences, vous démontrerez des qualités relationnelles et rédactionnelles satisfaisantes, ainsi qu’une forte appétence pour le travail en mode Agile.Alors n’hésitez plus, postulez !#Expertise – #Innovation – #Fun, voici le mix gagnant que nous vous proposons !Suivez nous sur les réseaux sociaux : Facebook – LinkedinEt Twitter@sii_rhonealpesLe Groupe SII est au cœur de l’innovation au service de grands comptes dans des secteurs d’ingénierie variés. SII est fier de compter aujourd’hui 10 000 experts à travers 80 implantations dans le monde.Animés de cette même passion pour la technologie et l’innovation, les collaborateurs SII peuvent exercer leur métier dans un cadre bienveillant, de proximité avec une dose de fun. Ils intègrent le mouvement #fungenieur dans lequel la créativité et l’esprit d’équipe sont mis à l’honneur.Au palmarès Great place To Work 2019, le Groupe SII a également été labélisé Happy Candidate et Meilleur Employeur 2019 dans la catégorie High Tech par le magazine Capital. Il est signataire de la Charte de la diversité en entreprise. C’est une société handi-accueillante.Suivez-nous sur les réseaux sociaux : Facebook, Linkedin, Viadeo ou Twitter !CompétencesScalaBig DataRéférence De L’annonceBD/1119Expérience2-5 ansQualificationConsultantRémunérationselon profilPOSTULER
